Iteration, Time, Fuel
2, 12417, 565
2, 12445, 564
2, 12445, 563.5
2, 12473, 562.5
2, 12473, 562
2, 12500, 561.5
2, 12528, 561
2, 12556, 560.5
2, 12585, 560
2, 12613, 559.5
2, 12643, 559
2, 12671, 558.5
2, 12701, 558
2, 12731, 557.5
2, 12760, 557
2, 12789, 556.5
2, 12817, 556
2, 12846, 555.5
2, 12873, 555
2, 12901, 554.5
2, 12931, 554
2, 12959, 553.5
2, 12988, 553
2, 13016, 552.5
2, 13047, 552
2, 13075, 551.5
2, 13105, 551
2, 13132, 550.5
2, 13161, 550
2, 13201, 549.5
2, 13238, 549
2, 13265, 548.5
2, 13296, 548
2, 13324, 547.5
2, 13350, 547
2, 13377, 546.5
2, 13404, 546
2, 13429, 545.5
2, 13455, 545
2, 13480, 544.5
2, 13507, 544
2, 13532, 543.5
2, 13558, 543
2, 13584, 542.5
2, 13611, 542
2, 13636, 541.5
2, 13663, 541
2, 13690, 540.5
2, 13716, 539.5
2, 13716, 539
2, 13739, 538
2, 13739, 537.5
2, 13764, 536.5
2, 13764, 536
2, 13790, 535
2, 13790, 534.5
2, 13815, 533.5
2, 13815, 533
2, 13841, 532
2, 13841, 531.5
2, 13870, 530.5
2, 13870, 530
2, 13895, 529
2, 13895, 528.5
2, 13922, 527.5
2, 13922, 527
2, 13949, 526
2, 13949, 525.5
2, 13975, 524.5
2, 13975, 524
2, 14004, 523
2, 14004, 522.5
2, 14030, 521.5
2, 14030, 521
2, 14054, 520.5
2, 14081, 520
2, 14105, 519.5
2, 14131, 518.5
2, 14131, 518
2, 14158, 517
2, 14158, 516.5
2, 14184, 515.5
2, 14184, 515
2, 14209, 514
2, 14209, 513.5
2, 14236, 512.5
2, 14236, 512
2, 14261, 511
2, 14261, 510.5
2, 14287, 509.5
2, 14287, 509
2, 14314, 508
2, 14314, 507.5
2, 14338, 506.5
2, 14338, 506
2, 14363, 505
2, 14363, 504.5
2, 14389, 503.5
2, 14389, 503
2, 14415, 502
2, 14415, 501.5
2, 14441, 500.5
2, 14441, 500
2, 14468, 499
2, 14468, 498.5
2, 14495, 497.5
2, 14495, 497
2, 14521, 496
2, 14521, 495.5
2, 14548, 494.5
2, 14548, 494
2, 14587, 493
2, 14587, 492.5
2, 14622, 491.5
2, 14622, 491
2, 14649, 490
2, 14649, 489.5
2, 14675, 488.5
2, 14675, 488
2, 14700, 487
2, 14700, 486.5
2, 14727, 485.5
2, 14727, 485
2, 14754, 484
2, 14754, 483.5
2, 14780, 482.5
2, 14780, 482
2, 14805, 481
2, 14805, 480.5
2, 14831, 479.5
2, 14831, 479
2, 14856, 478
2, 14856, 477.5
2, 14884, 476.5
2, 14884, 476
2, 14909, 475
2, 14909, 474.5
3, 65, 999
3, 65, 998.5
3, 96, 997.5
3, 96, 997
3, 128, 996
3, 128, 995.5
3, 160, 994.5
3, 160, 994
3, 192, 993
3, 192, 992.5
3, 223, 991.5
3, 223, 991
3, 255, 990
3, 255, 989.5
3, 287, 988.5
3, 287, 988
3, 318, 987
3, 318, 986.5
3, 349, 985.5
3, 349, 985
3, 381, 984
3, 381, 983.5
3, 412, 982.5
3, 412, 982
3, 441, 981
3, 441, 980.5
3, 474, 979.5
3, 474, 979
3, 505, 978
3, 505, 977.5
3, 537, 976.5
3, 537, 976
3, 568, 975
3, 568, 974.5
3, 599, 973.5
3, 599, 973
3, 631, 972
3, 631, 971.5
3, 662, 970.5
3, 662, 970
3, 695, 969
3, 695, 968.5
3, 728, 967.5
3, 728, 967
3, 760, 966
3, 760, 965.5
3, 793, 964.5
3, 793, 964
3, 823, 963
3, 823, 962.5
3, 856, 961.5
3, 856, 961
3, 888, 960
3, 888, 959.5
3, 919, 958.5
3, 919, 958
3, 951, 957
3, 951, 956.5
3, 982, 955.5
3, 982, 955
3, 1011, 954
3, 1011, 953.5
3, 1043, 952.5
3, 1043, 952
3, 1074, 951
3, 1074, 950.5
3, 1106, 949.5
3, 1106, 949
3, 1138, 948
3, 1138, 947.5
3, 1170, 946.5
3, 1170, 946
3, 1202, 945
3, 1202, 944.5
3, 1234, 943.5
3, 1234, 943
3, 1265, 942
3, 1265, 941.5
3, 1295, 940.5
3, 1295, 940
3, 1327, 939
3, 1327, 938.5
3, 1357, 937.5
3, 1357, 937
3, 1391, 936
3, 1391, 935.5
3, 1424, 934.5
3, 1424, 934
3, 1475, 933
3, 1475, 932.5
3, 1513, 931.5
3, 1513, 931
3, 1545, 930
3, 1545, 929.5
3, 1579, 928.5
3, 1579, 928
3, 1616, 927
3, 1616, 926.5
3, 1646, 925.5
3, 1646, 925
3, 1677, 924
3, 1677, 923.5
3, 1709, 922.5
3, 1709, 922
3, 1739, 921
3, 1739, 920.5
3, 1774, 919.5
3, 1774, 919
3, 1806, 918
3, 1806, 917.5
3, 1840, 916.5
3, 1840, 916
3, 1872, 915
3, 1872, 914.5
3, 1906, 913.5
3, 1906, 913
3, 1940, 912
3, 1940, 911.5
3, 1971, 910.5
3, 1971, 910
3, 2004, 909
3, 2004, 908.5
3, 2036, 907.5
3, 2036, 907
3, 2068, 906
3, 2068, 905.5
3, 2098, 904.5
3, 2098, 904
3, 2130, 903
3, 2130, 902.5
3, 2161, 901.5
3, 2161, 901
3, 2193, 900
3, 2193, 899.5
3, 2224, 898.5
3, 2224, 898
3, 2260, 897
3, 2260, 896.5
3, 2294, 895.5
3, 2294, 895
3, 2327, 894
3, 2327, 893.5
3, 2361, 892.5
3, 2361, 892
3, 2393, 891
3, 2393, 890.5
3, 2426, 889.5
3, 2426, 889
3, 2458, 888
3, 2458, 887.5
3, 2491, 886.5
3, 2491, 886
3, 2526, 885
3, 2526, 884.5
3, 2559, 883.5
3, 2559, 883
3, 2594, 882
3, 2594, 881.5
3, 2626, 880.5
3, 2626, 880
3, 2659, 879
3, 2659, 878.5
3, 2693, 877.5
3, 2693, 877
3, 2727, 876
3, 2727, 875.5
3, 2758, 874.5
3, 2758, 874
3, 2791, 873
3, 2791, 872.5
3, 2822, 871.5
3, 2822, 871
3, 2854, 870
3, 2854, 869.5
3, 2887, 868.5
3, 2887, 868
3, 2920, 867
3, 2920, 866.5
3, 2974, 865.5
3, 2974, 865
3, 3012, 864
3, 3012, 863.5
3, 3045, 862.5
3, 3045, 862
3, 3079, 861
3, 3079, 860.5
3, 3110, 859.5
3, 3110, 859
3, 3142, 858
3, 3142, 857.5
3, 3172, 856.5
3, 3172, 856
3, 3204, 855
3, 3204, 854.5
3, 3235, 853.5
3, 3235, 853
3, 3267, 852
3, 3267, 851.5
3, 3303, 850.5
3, 3303, 850
3, 3336, 849
3, 3336, 848.5
3, 3367, 847.5
3, 3367, 847
3, 3400, 846
3, 3400, 845.5
3, 3432, 844.5
3, 3432, 844
3, 3467, 843
3, 3467, 842.5
3, 3499, 841.5
3, 3499, 841
3, 3530, 840
3, 3530, 839.5
3, 3563, 838.5
3, 3563, 838
3, 3593, 837
3, 3593, 836.5
3, 3627, 835.5
3, 3627, 835
3, 3660, 834
3, 3660, 833.5
3, 3695, 832.5
3, 3695, 832
3, 3728, 831
3, 3728, 830.5
3, 3761, 829.5
3, 3761, 829
3, 3793, 828
3, 3793, 827.5
3, 3825, 826.5
3, 3825, 826
3, 3858, 825
3, 3858, 824.5
3, 3892, 823.5
3, 3892, 823
3, 3923, 822
3, 3923, 821.5
3, 3955, 820.5
3, 3955, 820
3, 3988, 819
3, 3988, 818.5
3, 4020, 817.5
3, 4020, 817
3, 4053, 816
3, 4053, 815.5
3, 4086, 814.5
3, 4086, 814
3, 4118, 813
3, 4118, 812.5
3, 4150, 811.5
3, 4150, 811
3, 4180, 810
3, 4180, 809.5
3, 4213, 808.5
3, 4213, 808
3, 4243, 807
3, 4243, 806.5
4, 197, 999
4, 197, 998.5
4, 268, 997.5
4, 268, 997
4, 310, 996
4, 310, 995.5
4, 354, 994.5
4, 354, 994
4, 393, 993
4, 393, 992.5
4, 454, 991.5
4, 454, 991
4, 488, 990
4, 488, 989.5
4, 520, 988.5
4, 520, 988
4, 552, 987
4, 552, 986.5
4, 583, 985.5
4, 583, 985
4, 614, 984
4, 614, 983.5
4, 645, 982.5
4, 645, 982
4, 695, 981
4, 695, 980.5
4, 733, 979.5
4, 733, 979
4, 765, 978
4, 765, 977.5
4, 794, 976.5
4, 794, 976
4, 824, 975
4, 824, 974.5
4, 852, 973.5
4, 852, 973
4, 883, 972
4, 883, 971.5
4, 935, 970.5
4, 935, 970
4, 965, 969
4, 965, 968.5
4, 996, 967.5
4, 996, 967
4, 1026, 966
4, 1026, 965.5
4, 1055, 964.5
4, 1055, 964
4, 1084, 963
4, 1084, 962.5
4, 1114, 961.5
4, 1114, 961
4, 1143, 960
4, 1143, 959.5
4, 1173, 958.5
4, 1173, 958
4, 1203, 957
4, 1203, 956.5
4, 1233, 955.5
4, 1233, 955
4, 1261, 954
4, 1261, 953.5
4, 1291, 952.5
4, 1291, 952
4, 1366, 951
4, 1366, 950.5
4, 1401, 949.5
4, 1401, 949
4, 1432, 948
4, 1432, 947.5
4, 1467, 946.5
4, 1467, 946
4, 1498, 945
4, 1498, 944.5
4, 1530, 943.5
4, 1530, 943
4, 1559, 942
4, 1559, 941.5
4, 1589, 940.5
4, 1589, 940
4, 1618, 939
4, 1618, 938.5
4, 1646, 937.5
4, 1646, 937
4, 1677, 936
4, 1677, 935.5
4, 1711, 934.5
4, 1711, 934
4, 1746, 933
4, 1746, 932.5
4, 1776, 931.5
4, 1776, 931
4, 1806, 930
4, 1806, 929.5
4, 1837, 928.5
4, 1837, 928
4, 1868, 927
4, 1868, 926.5
4, 1899, 925.5
4, 1899, 925
4, 1929, 924
4, 1929, 923.5
4, 1958, 922.5
4, 1958, 922
4, 1987, 921
4, 1987, 920.5
4, 2016, 919.5
4, 2016, 919
4, 2046, 918
4, 2046, 917.5
4, 2077, 916.5
4, 2077, 916
4, 2107, 915
4, 2107, 914.5
4, 2137, 913.5
4, 2137, 913
4, 2169, 912
4, 2169, 911.5
4, 2198, 910.5
4, 2198, 910
4, 2231, 909
4, 2231, 908.5
4, 2286, 907.5
4, 2286, 907
4, 2316, 906
4, 2316, 905.5
4, 2345, 904.5
4, 2345, 904
4, 2375, 903
4, 2375, 902.5
4, 2405, 901.5
4, 2405, 901
4, 2434, 900
4, 2434, 899.5
4, 2464, 898.5
4, 2464, 898
4, 2493, 897
4, 2493, 896.5
4, 2522, 895.5
4, 2522, 895
4, 2556, 894
4, 2556, 893.5
4, 2586, 892.5
4, 2586, 892
4, 2614, 891
4, 2614, 890.5
4, 2643, 889.5
4, 2643, 889
4, 2672, 888
4, 2672, 887.5
4, 2702, 886.5
4, 2702, 886
4, 2732, 885
4, 2732, 884.5
4, 2763, 883.5
4, 2763, 883
4, 2795, 882
4, 2795, 881.5
4, 2825, 880.5
4, 2825, 880
4, 2854, 879
4, 2854, 878.5
4, 2888, 877.5
4, 2888, 877
4, 2917, 876
4, 2917, 875.5
4, 2945, 874.5
4, 2945, 874
4, 2975, 873
4, 2975, 872.5
4, 3004, 871.5
4, 3004, 871
4, 3034, 870
4, 3034, 869.5
4, 3087, 868.5
4, 3087, 868
4, 3118, 867
4, 3118, 866.5
4, 3148, 865.5
4, 3148, 865
4, 3177, 864
4, 3177, 863.5
4, 3207, 862.5
4, 3207, 862
4, 3236, 861
4, 3236, 860.5
4, 3265, 859.5
4, 3265, 859
4, 3295, 858
4, 3295, 857.5
4, 3331, 856.5
4, 3331, 856
4, 3365, 855
4, 3365, 854.5
4, 3400, 853.5
4, 3400, 853
4, 3429, 852
4, 3429, 851.5
4, 3460, 850.5
4, 3460, 850
4, 3488, 849
4, 3488, 848.5
4, 3518, 847.5
4, 3518, 847
4, 3548, 846
4, 3548, 845.5
4, 3578, 844.5
4, 3578, 844
4, 3609, 843
4, 3609, 842.5
4, 3639, 841.5
4, 3639, 841
4, 3666, 840
4, 3666, 839.5
4, 3697, 838.5
4, 3697, 838
4, 3727, 837
4, 3727, 836.5
4, 3757, 835.5
4, 3757, 835
4, 3788, 834
4, 3788, 833.5
4, 3817, 832.5
4, 3817, 832
4, 3847, 831
4, 3847, 830.5
4, 3876, 829.5
4, 3876, 829
4, 3907, 828
4, 3907, 827.5
4, 3938, 826.5
4, 3938, 826
4, 3969, 825
4, 3969, 824.5
4, 3997, 823.5
4, 3997, 823
4, 4028, 822
4, 4028, 821.5
4, 4080, 820.5
4, 4080, 820
4, 4111, 819
4, 4111, 818.5
4, 4140, 817.5
4, 4140, 817
4, 4171, 816
4, 4171, 815.5
4, 4203, 814.5
4, 4203, 814
4, 4232, 813
4, 4232, 812.5
4, 4263, 811.5
4, 4263, 811
4, 4291, 810
4, 4291, 809.5
4, 4321, 808.5
4, 4321, 808
4, 4351, 807
4, 4351, 806.5
4, 4381, 805.5
4, 4381, 805
4, 4409, 804
4, 4409, 803.5
4, 4441, 802.5
4, 4441, 802
4, 4471, 801
4, 4471, 800.5
4, 4503, 799.5
4, 4503, 799
4, 4532, 798
4, 4532, 797.5
4, 4562, 796.5
4, 4562, 796
4, 4590, 795
4, 4590, 794.5
4, 4620, 793.5
4, 4620, 793
4, 4649, 792
4, 4649, 791.5
4, 4678, 790.5
4, 4678, 790
4, 4707, 789
4, 4707, 788.5
4, 4735, 787.5
4, 4735, 787
4, 4764, 786
4, 4764, 785.5
4, 4793, 784.5
4, 4793, 784
4, 4824, 783
4, 4824, 782.5
4, 4859, 781.5
4, 4859, 781
4, 4897, 780
4, 4897, 779.5
4, 4952, 779
4, 4982, 778.5
4, 5013, 778
4, 5040, 777.5
4, 5068, 777
4, 5097, 776.5
4, 5126, 776
4, 5156, 775.5
4, 5186, 775
4, 5217, 774.5
4, 5247, 774
4, 5277, 773.5
4, 5307, 773
4, 5338, 772.5
4, 5367, 772
4, 5398, 771.5
4, 5429, 771
4, 5458, 770.5
4, 5489, 770
4, 5518, 769
4, 5518, 768.5
4, 5549, 767.5
4, 5549, 767
4, 5576, 766
4, 5576, 765.5
4, 5606, 764.5
4, 5606, 764
4, 5659, 763
4, 5659, 762.5
4, 5695, 761.5
4, 5695, 761
4, 5734, 760
4, 5734, 759.5
4, 5764, 758.5
4, 5764, 758
4, 5797, 757
4, 5797, 756.5
4, 5827, 755.5
4, 5827, 755
4, 5860, 754
4, 5860, 753.5
4, 5913, 752.5
4, 5913, 752
4, 5944, 751
4, 5944, 750.5
4, 5974, 749.5
4, 5974, 749
4, 5997, 748
4, 5997, 747.5
4, 6028, 746.5
4, 6028, 746
4, 6056, 745
4, 6056, 744.5
4, 6086, 743.5
4, 6086, 743
4, 6114, 742.5
4, 6145, 742
4, 6175, 741.5
4, 6205, 741
4, 6234, 740.5
4, 6265, 740
4, 6294, 739.5
4, 6323, 739
4, 6349, 738.5
4, 6379, 738
4, 6407, 737.5
4, 6437, 737
4, 6465, 736.5
4, 6495, 736
4, 6526, 735.5
4, 6554, 735
4, 6586, 734.5
4, 6643, 734
4, 6672, 733.5
4, 6704, 733
4, 6735, 732.5
4, 6766, 732
4, 6795, 731.5
4, 6825, 731
4, 6854, 730.5
4, 6883, 730
4, 6909, 729.5
4, 6940, 729
4, 6970, 728.5
4, 7001, 728
4, 7030, 727.5
4, 7060, 727
4, 7089, 726.5
4, 7119, 726
4, 7147, 725.5
4, 7177, 725
4, 7207, 724.5
4, 7236, 724
4, 7266, 723.5
4, 7296, 723
4, 7327, 722.5
4, 7358, 722
4, 7390, 721.5
4, 7421, 721
4, 7453, 720.5
4, 7483, 720
4, 7513, 719.5
4, 7544, 719
4, 7601, 718.5
4, 7632, 718
4, 7662, 717.5
4, 7692, 717
4, 7722, 716.5
4, 7752, 716
4, 7786, 715.5
4, 7816, 715
4, 7849, 714.5
4, 7881, 714
4, 7913, 713
4, 7913, 712.5
4, 7942, 711.5
4, 7942, 711
4, 7973, 710
4, 7973, 709.5
4, 8003, 708.5
4, 8003, 708
4, 8034, 707
4, 8034, 706.5
4, 8063, 705.5
4, 8063, 705
4, 8093, 704
4, 8093, 703.5
4, 8122, 702.5
4, 8122, 702
4, 8153, 701
4, 8153, 700.5
4, 8183, 699.5
4, 8183, 699
4, 8212, 698
4, 8212, 697.5
4, 8242, 696.5
4, 8242, 696
4, 8270, 695
4, 8270, 694.5
4, 8301, 693.5
4, 8301, 693
4, 8332, 692
4, 8332, 691.5
4, 8364, 690.5
4, 8364, 690
4, 8393, 689.5
4, 8424, 689
4, 8453, 688.5
4, 8485, 688
4, 8536, 687.5
4, 8566, 687
4, 8597, 686.5
4, 8627, 686
4, 8656, 685.5
4, 8684, 685
4, 8714, 684.5
4, 8744, 684
4, 8773, 683.5
4, 8803, 683
4, 8834, 682.5
4, 8864, 682
4, 8894, 681.5
4, 8924, 681
4, 8955, 680.5
4, 8985, 680
4, 9015, 679.5
4, 9044, 679
4, 9073, 678.5
4, 9105, 678
4, 9136, 677.5
4, 9167, 677
4, 9198, 676.5
4, 9228, 676
4, 9256, 675.5
4, 9287, 675
4, 9315, 674.5
4, 9345, 674
4, 9376, 673.5
4, 9429, 673
4, 9458, 672.5
4, 9488, 672
4, 9516, 671.5
4, 9546, 671
4, 9575, 670.5
4, 9603, 670
4, 9631, 669.5
4, 9660, 669
4, 9691, 668.5
4, 9721, 668
4, 9752, 667.5
4, 9783, 667
4, 9811, 666.5
4, 9841, 666
4, 9869, 665.5
4, 9900, 665
4, 9928, 664.5
4, 9957, 663.5
4, 9957, 663
4, 9984, 662
4, 9984, 661.5
4, 10015, 660.5
4, 10015, 660
4, 10044, 659
4, 10044, 658.5
4, 10074, 657.5
4, 10074, 657
4, 10102, 656
4, 10102, 655.5
4, 10131, 654.5
4, 10131, 654
4, 10159, 653
4, 10159, 652.5
4, 10188, 651.5
4, 10188, 651
4, 10217, 650
4, 10217, 649.5
4, 10245, 648.5
4, 10245, 648
4, 10272, 647
4, 10272, 646.5
4, 10302, 645.5
4, 10302, 645
4, 10355, 644
4, 10355, 643.5
4, 10387, 643
4, 10416, 642.5
4, 10445, 642
4, 10474, 641.5
4, 10503, 641
4, 10534, 640.5
4, 10563, 640
4, 10590, 639.5
4, 10617, 639
4, 10647, 638.5
4, 10675, 638
4, 10705, 637.5
4, 10736, 637
4, 10767, 636.5
4, 10796, 636
4, 10827, 635.5
4, 10856, 635
4, 10887, 634.5
4, 10915, 634
4, 10944, 633.5
4, 10972, 633
4, 11000, 632.5
4, 11029, 632
4, 11057, 631.5
4, 11086, 631
4, 11113, 630.5
4, 11141, 630
4, 11171, 629.5
4, 11199, 629
4, 11229, 628.5
4, 11257, 628
4, 11287, 627.5
4, 11315, 627
4, 11344, 626.5
4, 11374, 626
4, 11405, 625.5
4, 11434, 625
4, 11459, 624.5
4, 11511, 624
4, 11540, 623.5
4, 11570, 623
4, 11598, 622.5
4, 11627, 622
4, 11655, 621.5
4, 11684, 621
4, 11712, 620.5
4, 11741, 620
4, 11772, 619.5
4, 11801, 619
4, 11827, 618
4, 11827, 617.5
4, 11858, 616.5
4, 11858, 616
4, 11886, 615
4, 11886, 614.5
4, 11915, 613.5
4, 11915, 613
4, 11944, 612
4, 11944, 611.5
4, 11974, 610.5
4, 11974, 610
4, 12003, 609
4, 12003, 608.5
4, 12031, 607.5
4, 12031, 607
4, 12061, 606
4, 12061, 605.5
4, 12091, 604.5
4, 12091, 604
4, 12119, 603
4, 12119, 602.5
4, 12150, 601.5
4, 12150, 601
4, 12178, 600
4, 12178, 599.5
4, 12209, 598.5
4, 12209, 598
4, 12239, 597.5
4, 12268, 597
4, 12298, 596.5
4, 12326, 596
4, 12352, 595.5
4, 12381, 595
4, 12410, 594.5
4, 12440, 594
4, 12469, 593.5
4, 12500, 593
4, 12529, 592.5
4, 12559, 592
4, 12587, 591.5
4, 12617, 591
4, 12645, 590.5
4, 12676, 590
4, 12704, 589.5
4, 12733, 589
4, 12761, 588.5
4, 12790, 588
4, 12819, 587.5
4, 12851, 587
4, 12908, 586.5
4, 12940, 586
4, 12970, 585.5
4, 12999, 585
4, 13027, 584.5
4, 13058, 584
4, 13087, 583.5
4, 13117, 583
4, 13146, 582.5
4, 13177, 582
4, 13209, 581.5
4, 13236, 581
4, 13266, 580.5
4, 13293, 580
4, 13322, 579.5
4, 13348, 579
4, 13377, 578.5
4, 13406, 578
4, 13434, 577.5
4, 13462, 577
4, 13491, 576.5
4, 13519, 576
4, 13548, 575.5
4, 13576, 575
4, 13604, 574.5
4, 13633, 574
4, 13662, 573.5
4, 13688, 572.5
4, 13688, 572
4, 13715, 571
4, 13715, 570.5
4, 13743, 569.5
4, 13743, 569
4, 13770, 568
4, 13770, 567.5
4, 13796, 566.5
4, 13796, 566
4, 13821, 565
4, 13821, 564.5
4, 13847, 563.5
4, 13847, 563
4, 13874, 562
4, 13874, 561.5
4, 13917, 560.5
4, 13917, 560
4, 13954, 559
4, 13954, 558.5
4, 13978, 557.5
4, 13978, 557
4, 14002, 556
4, 14002, 555.5
4, 14026, 554.5
4, 14026, 554
4, 14051, 553
4, 14051, 552.5
4, 14078, 551.5
4, 14078, 551
4, 14102, 550
4, 14102, 549.5
4, 14128, 549
4, 14153, 548.5
4, 14178, 548
4, 14204, 547.5
4, 14227, 547
4, 14252, 546.5
4, 14277, 546
4, 14302, 545.5
4, 14328, 545
4, 14354, 544.5
4, 14380, 544
4, 14406, 543.5
4, 14432, 543
4, 14460, 542.5
4, 14485, 542
4, 14509, 541.5
4, 14535, 540.5
4, 14535, 540
4, 14561, 539
4, 14561, 538.5
4, 14586, 537.5
4, 14586, 537
4, 14612, 536
4, 14612, 535.5
4, 14638, 534.5
4, 14638, 534
4, 14663, 533
4, 14663, 532.5
4, 14688, 531.5
4, 14688, 531
4, 14713, 530
4, 14713, 529.5
4, 14738, 528.5
4, 14738, 528
4, 14764, 527
4, 14764, 526.5
4, 14787, 525.5
4, 14787, 525
4, 14813, 524
4, 14813, 523.5
4, 14860, 522.5
4, 14860, 522
4, 14887, 521
4, 14887, 520.5
4, 14914, 519.5
4, 14914, 519
4, 14940, 518
4, 14940, 517.5
4, 14967, 516.5
4, 14967, 516
4, 14992, 515
4, 14992, 514.5
5, 82, 999
5, 82, 998.5
5, 115, 997.5
5, 115, 997
5, 148, 996
5, 148, 995.5
5, 180, 994.5
5, 180, 994
5, 216, 993
5, 216, 992.5
5, 248, 991.5
5, 248, 991
5, 281, 990
5, 281, 989.5
5, 314, 988.5
5, 314, 988
5, 347, 987
5, 347, 986.5
5, 383, 985.5
5, 383, 985
5, 417, 984
5, 417, 983.5
5, 449, 982.5
5, 449, 982
5, 479, 981
5, 479, 980.5
5, 512, 979.5
5, 512, 979
5, 546, 978
5, 546, 977.5
5, 579, 976.5
5, 579, 976
5, 612, 975
5, 612, 974.5
5, 644, 973.5
5, 644, 973
5, 678, 972
5, 678, 971.5
5, 714, 970.5
5, 714, 970
5, 748, 969
5, 748, 968.5
5, 781, 967.5
5, 781, 967
5, 815, 966
5, 815, 965.5
5, 849, 964.5
5, 849, 964
5, 884, 963
5, 884, 962.5
5, 919, 961.5
5, 919, 961
5, 952, 960
5, 952, 959.5
5, 1003, 958.5
5, 1003, 958
5, 1045, 957
5, 1045, 956.5
5, 1079, 955.5
5, 1079, 955
5, 1110, 954
5, 1110, 953.5
5, 1142, 952.5
5, 1142, 952
5, 1175, 951
5, 1175, 950.5
5, 1207, 949.5
5, 1207, 949
5, 1243, 948
5, 1243, 947.5
5, 1277, 946.5
5, 1277, 946
5, 1310, 945
5, 1310, 944.5
5, 1344, 943.5
5, 1344, 943
5, 1376, 942
5, 1376, 941.5
5, 1411, 940.5
5, 1411, 940
5, 1443, 939
5, 1443, 938.5
5, 1475, 937.5
5, 1475, 937
5, 1507, 936
5, 1507, 935.5
5, 1540, 934.5
5, 1540, 934
5, 1575, 933
5, 1575, 932.5
5, 1625, 931.5
5, 1625, 931
5, 1664, 930
5, 1664, 929.5
5, 1697, 928.5
5, 1697, 928
5, 1731, 927
5, 1731, 926.5
5, 1766, 925.5
5, 1766, 925
5, 1799, 924
5, 1799, 923.5
5, 1831, 922.5
5, 1831, 922
5, 1864, 921
5, 1864, 920.5
5, 1896, 919.5
5, 1896, 919
5, 1932, 918
5, 1932, 917.5
5, 1965, 916.5
5, 1965, 916
5, 1998, 915
5, 1998, 914.5
5, 2031, 913.5
5, 2031, 913
5, 2065, 912
5, 2065, 911.5
5, 2097, 910.5
5, 2097, 910
5, 2134, 909
5, 2134, 908.5
5, 2167, 907.5
5, 2167, 907
5, 2198, 906
5, 2198, 905.5
5, 2231, 904.5
5, 2231, 904
5, 2264, 903
5, 2264, 902.5
5, 2320, 901.5
5, 2320, 901
5, 2363, 900
5, 2363, 899.5
5, 2399, 898.5
5, 2399, 898
5, 2434, 897
5, 2434, 896.5
5, 2469, 895.5
5, 2469, 895
5, 2506, 894
5, 2506, 893.5
5, 2539, 892.5
5, 2539, 892
5, 2571, 891
5, 2571, 890.5
5, 2604, 889.5
5, 2604, 889
5, 2636, 888
5, 2636, 887.5
5, 2673, 886.5
5, 2673, 886
5, 2708, 885
5, 2708, 884.5
5, 2741, 883.5
5, 2741, 883
5, 2775, 882
5, 2775, 881.5
5, 2810, 880.5
5, 2810, 880
5, 2845, 879
5, 2845, 878.5
5, 2879, 877.5
5, 2879, 877
5, 2911, 876
5, 2911, 875.5
5, 2964, 874.5
5, 2964, 874
5, 3012, 873
5, 3012, 872.5
5, 3047, 871.5
5, 3047, 871
5, 3079, 870
5, 3079, 869.5
5, 3110, 868.5
5, 3110, 868
5, 3143, 867
5, 3143, 866.5
5, 3175, 865.5
5, 3175, 865
5, 3210, 864
5, 3210, 863.5
5, 3244, 862.5
5, 3244, 862
5, 3277, 861
5, 3277, 860.5
5, 3310, 859.5
5, 3310, 859
5, 3341, 858
5, 3341, 857.5
5, 3376, 856.5
5, 3376, 856
5, 3408, 855
5, 3408, 854.5
5, 3442, 853.5
5, 3442, 853
5, 3474, 852
5, 3474, 851.5
5, 3508, 850.5
5, 3508, 850
5, 3544, 849
5, 3544, 848.5
5, 3578, 847.5
5, 3578, 847
5, 3628, 846
5, 3628, 845.5
5, 3671, 844.5
5, 3671, 844
5, 3705, 843
5, 3705, 842.5
5, 3742, 841.5
5, 3742, 841
5, 3773, 840
5, 3773, 839.5
5, 3807, 838.5
5, 3807, 838
5, 3838, 837
5, 3838, 836.5
5, 3871, 835.5
5, 3871, 835
5, 3908, 834
5, 3908, 833.5
5, 3940, 832.5
5, 3940, 832
5, 3974, 831
5, 3974, 830.5
5, 4008, 829.5
5, 4008, 829
5, 4041, 828
5, 4041, 827.5
5, 4077, 826.5
5, 4077, 826
5, 4111, 825
5, 4111, 824.5
5, 4144, 823.5
5, 4144, 823
5, 4179, 822
5, 4179, 821.5
5, 4233, 820.5
5, 4233, 820
5, 4280, 819
5, 4280, 818.5
5, 4311, 817.5
5, 4311, 817
5, 4346, 816
5, 4346, 815.5
5, 4380, 814.5
5, 4380, 814
5, 4413, 813
5, 4413, 812.5
5, 4450, 811.5
5, 4450, 811
5, 4482, 810
5, 4482, 809.5
5, 4515, 808.5
5, 4515, 808
5, 4548, 807
5, 4548, 806.5
5, 4582, 805.5
5, 4582, 805
5, 4617, 804
5, 4617, 803.5
5, 4649, 802.5
5, 4649, 802
5, 4682, 801
5, 4682, 800.5
5, 4716, 799.5
5, 4716, 799
5, 4749, 798
5, 4749, 797.5
5, 4786, 796.5
5, 4786, 796
5, 4837, 795
5, 4837, 794.5
5, 4879, 793.5
5, 4879, 793
5, 4912, 792
5, 4912, 791.5
5, 4945, 790.5
5, 4945, 790
5, 4982, 789
5, 4982, 788.5
5, 5018, 787.5
5, 5018, 787
5, 5050, 786
5, 5050, 785.5
5, 5084, 784.5
5, 5084, 784
5, 5117, 783
5, 5117, 782.5
5, 5150, 781.5
